# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.6117097799843825,4.424714018709623,-0.27099981604202844,0,3.0,-0.7010492416022137,0.0,0.0,0.0
 0.09624058009343246,1.6256029984627964,4.4246483055321315,-0.27099981604202844,0.2887217402802974,3.0,-0.7010492416022137,0.0,-14.08568141004193,0.0
 0.13551956247418961,1.639256539279891,4.424451868814388,-0.824271047968024,0.4065586874225688,2.9999999999999982,-0.7325424782939718,0.0,-19.10257997549427,0.0
 0.16526346978239115,1.6526722703626142,4.424125762778493,-1.3924564161066322,0.4957904093471734,3.0,-0.7655578469552673,0.0,-23.58092762179726,0.0
 0.19000991705011505,1.6658520596379134,4.423671041646545,-1.9760005980234523,0.570029751150345,2.999999999999998,-0.8001613673157797,0.0,-27.857023488876944,0.0
 0.2115253441092313,1.6787977750327359,4.423088759640641,-2.575356354982472,0.6345760323276938,3.0,-0.8364199202275614,0.0,-32.07253848051368,0.0
 0.23072018939261904,1.6915112844740299,4.422379970982882,-3.190983768961432,0.692160568177857,2.9999999999999987,-0.8744008784164634,0.0,-36.30561780722394,0.0
 0.2481380326971488,1.7039944558887432,4.4215457298953655,-3.8233493310018036,0.7444140980914462,2.9999999999999982,-0.9141716643965764,0.0,-40.606433144468596,0.0
 0.26413489534908907,1.7162491572038232,4.42058709060019,-4.472924864799063,0.7924046860472671,3.0000000000000036,-0.9557992274033718,0.0,-45.01066882910991,0.0
 0.27895941187409784,1.7282772563462176,4.419505107319456,-5.1401862686579,0.8368782356222935,3.0000000000000036,-0.9993494302861571,0.0,-49.545658178555584,0.0
 0.2927936370036266,1.7400806212428743,4.418300834275261,-5.825612058090716,0.8783809110108798,3.000000000000004,-1.0448863371260415,0.0,-54.23351563471426,0.0
 0.305775823834192,1.7516611198207408,4.4169753256897035,-6.5296816905389665,0.917327471502576,3.0,-1.0924713927084952,0.0,-59.09286100593611,0.0
 0.31801405279507455,1.7630206200067648,4.415529635784884,-7.252873653483221,0.9540421583852237,3.0,-1.1421624848772136,0.0,-64.13981360568413,0.0
 0.3295948417257751,1.774160989727894,4.413964818782899,-7.995663296905122,0.9887845251773252,2.999999999999995,-1.1940128809817847,0.0,-69.38857585366968,0.0
 0.34058882863047113,1.7850840969110764,4.412281928905849,-8.758520391175876,1.0217664858914133,2.999999999999995,-1.2480700317135567,0.0,-74.85176949705989,0.0
 0.35105466005077274,1.7957918094832592,4.4104820203758335,-9.541906392243378,1.0531639801523183,3.000000000000016,-1.304374235659278,0.0,-80.54061311565194,0.0
 0.3610417333251734,1.8062859953713901,4.408566147414948,-10.34627139699455,1.0831251999755203,2.9999999999999942,-1.3629571608121585,0.0,-86.46499164722391,0.0
 0.3705921809764409,1.8165685225024173,4.406535364245295,-11.172050773388644,1.1117765429293227,2.9999999999999942,-1.4238402222815165,0.0,-92.63344834595571,0.0
 0.3797423388793857,1.826641258803288,4.404390725088971,-12.019661452848418,1.139227016638157,3.000000000000006,-1.4870328173862462,0.0,-99.05311811975287,0.0
 0.3885238536751097,1.8365060722009503,4.402133284168075,-12.889497875179627,1.165571561025329,2.999999999999981,-1.5525304258524706,0.0,-105.72961482444599,0.0
 0.3969645323592319,1.8461648306223517,4.399764095704707,-13.781927581308777,1.1908935970776955,2.9999999999999933,-1.620312586470264,0.0,-112.6668812820459,0.0
 0.40508900392097524,1.8556194019944399,4.397284213920965,-14.697286454235071,1.2152670117629256,3.0000000000000138,-1.6903407685545382,0.0,-119.86700878977908,0.0
 0.41291924153625675,1.8648716542441623,4.394694693038947,-15.63587361529208,1.2387577246087702,3.000000000000007,-1.7625561639370073,0.0,-127.33003191677017,0.0
 0.42047497965312,1.873923455298467,4.391996587280754,-16.597945990867032,1.26142493895936,3.0000000000000075,-1.8368774339199145,0.0,-133.13311485314955,0.0
 0.4278793477125973,1.8827766730843016,4.389190950868482,-17.583712574144414,1.24713348209737,-1.9301386353555632,-1.9131984533755975,0.0,-136.63720327680937,0.0
 0.43526837367533966,1.8914331755286136,4.386278838024233,-18.593328416633266,1.2249664042091428,-3.000000000000015,-1.9913861064368725,0.0,-139.6547078318446,0.0
 0.44266919815254485,1.8998948305583512,4.383261302970103,-19.626888396712122,1.2027639307775273,-2.9999999999999925,-2.071278195744735,0.0,-142.58198215567168,0.0
 0.45008621124382164,1.9081635061004614,4.380139399928192,-20.684420824940933,1.1805128915036969,-3.0000000000000075,-2.1526815400965575,0.0,-145.4140360493177,0.0
 0.457523320926506,1.9162410700818924,4.376914183120599,-21.765880960441525,1.1584729163500709,-2.963513527969226,-2.2353703428626557,0.0,-148.1948557290943,0.0
 0.46498149861487276,1.9241293904295917,4.373586706769422,-22.871144526970987,1.1373713941417474,-2.829313418107158,-2.319084922599001,0.0,-150.95983401405516,0.0
 0.4724593606078789,1.9318303350705068,4.37015802509676,-24.000001332215206,1.1172124636141734,-2.6958147323965225,-2.403530904470072,0.0,-153.70055151845958,0.0
 0.4799554155351667,1.9393457719315859,4.366629192324713,-25.152149108752006,1.0980000653149027,-2.5630012700856923,-2.4883789727704912,0.0,-156.4080627131162,0.0
 0.4874680627691104,1.946677568939776,4.363001262675378,-26.327187708460198,1.0797379022341782,-2.4308559302787636,-2.5732652854307543,0.0,-159.07293378826955,0.0
 0.49499559153934547,1.9538275940220253,4.359275290370856,-27.52461379411709,1.0624293986391697,-2.299360669792299,-2.657792646448354,0.0,-161.6852927262992,0.0
 0.5025361808348235,1.9607977151052818,4.355452329633243,-28.74381618168526,1.0460776577235087,-2.1684964231465083,-2.741532519595492,0.0,-164.23489204956806,0.0
 0.5100879001739679,1.9675898001164922,4.35153343468464,-29.98407199213827,1.030685418211221,-2.038243057114419,-2.8240279522017593,0.0,-166.71118457342513,0.0
 0.5176487113161432,1.974205716982605,4.347519659747144,-31.244543773986265,1.016255010705318,-1.9085792826391348,-2.90479745146899,0.0,-169.10341195245724,0.0
 0.5252164709772437,1.9806473336305677,4.343412059042857,-32.524277753514525,1.0027883140633704,-1.779482600533513,-2.983339828641778,0.0,-171.40070553348778,0.0
 0.5327889345986051,1.9869165179873278,4.339211686793874,-33.82220336084254,0.9902867127740018,-1.650929197481041,-3.0591399871365077,0.0,-173.5921983969008,0.0
 0.5403637612019402,1.993015137979833,4.334919597222296,-35.13713416339081,0.9787510556793708,-1.5228938824226055,-3.131675593892875,0.0,-175.66714714179898,0.0
 0.5479385193439835,1.9989450615350317,4.330536844550221,-36.467770316492675,0.9681816170647918,-1.3953499790196433,-3.2004245260816013,0.0,-177.6150612993555,0.0
 0.5555106941621878,2.004708156579871,4.326064482999748,-37.81270261099747,0.958578060746522,-1.2682692289646955,-3.2648729433904964,0.0,-179.4258378893736,0.0
 0.5630776954797085,2.0103062910412977,4.321503566792976,-39.17041816270362,0.9499394079337695,-1.1416216874114158,-3.324523793185025,0.0,-181.08989816577892,0.0
 0.5706368669129902,2.015741332846261,4.316855150152004,-40.53930774777426,0.9422640096607192,-1.0153756057518308,-3.3789055184531405,0.0,-182.59832325507136,0.0
 0.5781854958998387,2.021015149921708,4.31212028729893,-41.917674743647424,0.9355495245623349,-0.8894972994543219,-3.427580709248731,0.0,-183.94298512942282,0.0
 0.5857208245417463,2.0261296101945865,4.307300032455854,-43.30374558797116,0.9297929025272834,-0.7639510243834704,-3.470154421504288,0.0,-185.11666934879557,0.0
 0.5932400611311874,2.0310865815918437,4.302395439844873,-44.695681621454085,0.9249903750144022,-0.638698816795471,-3.5062818796943467,0.0,-186.11318592527184,0.0
 0.600740392214322,2.035887932040428,4.297407563688087,-46.091592134830606,0.9211374523420447,-0.5137003459782307,-3.5356752920726504,0.0,-186.92746503917564,0.0
 0.6082189950230196,2.0405355294672867,4.292337458207595,-47.489548399895305,0.9182289284910459,-0.3889127321504776,-3.5581095291798626,0.0,-187.55563459023375,0.0
 0.6156730500976181,2.0450312417993675,4.287186177625496,-48.88759842968218,0.9162588935604581,-0.26429036422083224,-3.573426457022561,0.0,-187.99507718750561,0.0
 0.6230997539147372,2.049376936963618,4.281954776163888,-50.28378218703022,0.915220754047638,-0.13978469296527932,-3.581537766035383,0.0,-188.244464799351,0.0
 0.6304963313325165,2.0535744828869866,4.276644308044869,-51.676146944387064,0.9151072608815187,-0.015344011116073614,-3.582426197991277,0.0,-188.30377005466585,0.0
 0.6378600476691803,2.0576257474964197,4.271255827490539,-53.06276249219398,0.9159105450941684,0.10908679475472213,-3.5761451381196485,0.0,-188.1742539603139,0.0
 0.6451882202401396,2.061532598718866,4.265790388722999,-54.441735898626675,0.9176221607029025,0.2335664986271001,-3.5628166082620325,0.0,-187.85843067276926,0.0
 0.6524782291924625,2.065296904481273,4.2602490459643425,-55.8112255400005,0.9202331345835276,0.35815784283682933,-3.5426277585130217,0.0,-187.36001060202153,0.0
 0.6597275274943512,2.0689205327105884,4.254632853436673,-57.16945414669958,0.9237340224825187,0.48292783014308466,-3.5158260161504966,0.0,-186.6838240236694,0.0
 0.6669336499589124,2.0724053513337597,4.248942865362087,-58.51472064476673,0.9281149709319776,0.6079480984404385,-3.4827130921791927,0.0,-185.83572767814346,0.0
 0.6740942212057323,2.0757532282777342,4.2431801359626835,-59.8454106130107,0.9333657840423905,0.7332952818177484,-3.443638085791215,0.0,-184.82249754397563,0.0
 0.6812069624903693,2.0789660314694607,4.237345719460563,-61.16000522162146,0.9394759946505276,0.8590514351104962,-3.3989899432508457,0.0,-183.65171106227024,0.0
 0.688269697357387,2.082045628835886,4.231440670077821,-62.457088564728416,0.9464349391248936,0.9853045039059419,-3.3491895353316514,0.0,-182.33162225386016,0.0
 0.6952803560990557,2.0849938883039583,4.225466042036559,-63.735353346165084,0.9542318349269505,1.112148813593659,-3.294681612043444,0.0,-180.8710332428035,0.0
 0.7022369790260482,2.087812677800625,4.219422889558875,-64.99360492285079,0.9628558605212516,1.2396856470168687,-3.235926871567536,0.0,-179.27916534165516,0.0
 0.7091377185786231,2.090503865252834,4.213312266866869,-66.23076375007656,0.9722962367772096,1.36802384498564,-3.1733943563222544,0.0,-177.5655327714879,0.0
 0.7159808403265178,2.093069318587532,4.207135228182638,-67.44586630906164,0.9825423095319646,1.4972805003662712,-3.107554351655537,0.0,-175.73982155659078,0.0
 0.7227647229219831,2.0955109057316688,4.200892827728281,-68.63806462584958,0.993583632711924,1.6275817018619707,-3.03887192719684,0.0,-173.81177583470807,0.0
 0.7294878570835881,2.0978304946121904,4.194586119725898,-69.80662451365313,1.0054100518020432,1.7590633781575515,-2.967801219759532,0.0,-171.79109324590766,0.0
 0.7361488436979814,2.1000299531560445,4.188216158397586,-70.95092268623613,1.0180117873352055,1.891872219939906,-2.894780520105857,0.0,-169.68733069974604,0.0
 0.7427463911334369,2.102111149290179,4.181783997965446,-72.07044289972352,1.0313795183083019,2.026166708746598,-2.8202281899121,0.0,-167.50982131397976,0.0
 0.7492793118621046,2.1040759509415423,4.175290692651575,-73.16477128364104,1.0455044655779981,2.1621182708850624,-2.744539404254968,0.0,-165.26760290623767,0.0
 0.7557465184886007,2.1059262260370817,4.168737296678072,-74.2335910203014,1.0603784752641694,2.2999125503787767,-2.668083689937709,0.0,-162.96935808046308,0.0
 0.7621470192808869,2.1076638425037446,4.162124864267037,-75.27667652581376,1.0759941024455542,2.439750839528778,-2.591203208791431,0.0,-160.6233656197737,0.0
 0.7684799132954572,2.109290668268479,4.155454449640567,-76.29388727654737,1.0923446954991045,2.581851680437425,-2.514211720482067,0.0,-158.23746263524149,0.0
 0.774744385183634,2.1108085712582323,4.148727107020762,-77.28516141288226,1.1094244814836,2.72645265065854,-2.437394149837507,0.0,-155.81901675856844,0.0
 0.7809396997592151,2.1122194193999526,4.141943890629722,-78.25050923855933,1.1272286532209617,2.8738123819469896,-2.3610066777826932,0.0,-153.36497981045179,0.0
 0.7870655929182042,2.1135250806205867,4.135105854689544,-79.19000671920868,1.145606332697929,3.0,-2.285277274105562,0.0,-150.8226230972087,0.0
 0.793124248647399,2.114727422847084,4.128214053422326,-80.10378906872879,1.1637822998855136,3.0,-2.210406592587877,0.0,-148.1567087657266,0.0
 0.7991196263553638,2.1158283140063903,4.12126954105017,-80.99204449774825,1.1817684330094078,2.9999999999999813,-2.136569151396881,0.0,-145.38554970539516,0.0
 0.8050553172677438,2.1168296220254543,4.114273371795171,-81.85500818392593,1.1995755057465478,3.0,-2.0639147302613847,0.0,-142.5260804895845,0.0
 0.8109345803782657,2.1177332148312233,4.10722659987943,-82.69295651123562,1.2172132950781134,2.999999999999981,-1.9925699204870015,0.0,-139.59386728633862,0.0
 0.8167603742881548,2.1185409603506455,4.100130279525047,-83.50620161313024,1.2346906768077808,3.0,-1.9226397733653624,0.0,-136.603134000987,0.0
 0.8225353855035679,2.1192547265106687,4.0929854649541175,-84.29508624404652,1.2520157104540197,2.999999999999981,-1.854209499159546,0.0,-133.56680158899596,0.0
 0.828262053666085,2.1198763812382397,4.085793210388743,-85.05997899427545,1.269195714941571,2.9999999999999805,-1.787346177320154,0.0,-130.49653774512137,0.0
 0.8339425941148825,2.120407792460307,4.07855457005102,-85.80126985536465,1.2862373362879636,3.0000000000000195,-1.7221004453281987,0.0,-127.40281442675163,0.0
 0.839579018116991,2.120850828103818,4.07127059816305,-86.51936613653577,1.303146608294289,3.0,-1.6585081402851085,0.0,-124.29497093757682,0.0
 0.8451731510511804,2.1212073560957196,4.063942348946929,-87.21468872701179,1.3199290070968572,2.99999999999998,-1.5965918735801172,0.0,-121.1812806238953,0.0
 0.8507266487890924,2.1214792443629613,4.056570876624759,-87.88766869483386,1.3365895003105934,3.00000000000002,-1.536362524400749,0.0,-118.06901953316219,0.0
 0.8562410124825909,2.1216683608324893,4.049157235418637,-88.5387442094745,1.3531325913910885,2.9999999999999596,-1.4778206409709032,0.0,-114.96453556790243,0.0
 0.8617176019373759,2.1217765734312515,4.04170247955066,-89.16835777263992,1.3695623597554436,3.0,-1.4209577450263788,0.0,-111.87331707788435,0.0
 0.8671576477287856,2.121805750086196,4.03420766324293,-89.7769537403805,1.3858824971296724,2.999999999999959,-1.3657575348786588,0.0,-108.80005989574683,0.0
 0.8725622621953397,2.1217577587242706,4.026673840717544,-90.36497611805503,1.4020963405293347,2.9999999999999796,-1.312196987485102,0.0,-105.74873213469195,0.0
 0.8779324494283841,2.1216344672724228,4.019102066196601,-90.93286660927538,1.4182069022284678,2.999999999999979,-1.2602473609108187,0.0,-102.72263620415465,0.0
 0.883269114361583,2.1214377436575997,4.0114933939022,-91.48106289975183,1.4342168970280644,3.000000000000021,-1.2098750999862207,0.0,-99.72446765236896,0.0
 0.8885730710515144,2.12116945580675,4.003848878056441,-92.00999715710647,1.4501287670978589,3.000000000000021,-1.1610426497969648,0.0,-96.75637058734411,0.0
 0.8938450502299204,2.1208314716468206,3.9961695728814206,-92.52009472822108,1.4659447046330767,2.999999999999937,-1.1137091814518973,0.0,-93.81998949025288,0.0
 0.8990857061989184,2.1204256591047597,3.988456532599239,-93.01177301615449,1.4816666725400702,2.999999999999958,-1.0678312364376699,0.0,-90.91651742059157,0.0
 0.9042956231325298,2.1199538861075142,3.9807108114319942,-93.48544051980902,1.4972964233409045,3.0000000000000213,-1.0233632943990196,0.0,-88.04674053830657,0.0
 0.9094753208409017,2.119418020582033,3.9729334636017857,-93.94149602000489,1.5128355164660203,3.0000000000000213,-0.9802582712303073,0.0,-85.2110790841181,0.0
 0.9146252600475878,2.1188199304552633,3.965125543330712,-94.38032789702423,1.528285334086079,3.0000000000000218,-0.9384679527596698,0.0,-82.40962484976497,0.0
 0.9197458472249352,2.1181614836541525,3.957288104840872,-94.80231356531995,1.5436470956181214,3.0000000000000435,-0.8979433696456666,0.0,-79.64217532620967,0.0
 0.9248374390279905,2.1174445481056483,3.949422202354364,-95.20781901238837,1.5589218710272872,2.9999999999999782,-0.8586351199082459,0.0,-76.90826465862497,0.0
 0.9299003463632357,2.1166709917366986,3.941528890093288,-95.59719842966949,1.5741105930330228,3.0000000000000218,-0.8204936428977978,0.0,-74.20719158076655,0.0
 0.9349348381248573,2.115842682474251,3.933609222279742,-95.97079392433595,1.5892140683178877,3.0,-0.7834694509804583,0.0,-71.53804451608995,0.0
 0.9399411446280357,2.1149614882452537,3.9256642531358237,-96.3289353018215,1.6042329878274229,3.000000000000022,-0.747513322612205,0.0,-68.89972402234267,0.0
 0.9449194607659008,2.114029276976653,3.9176950368836336,-96.67193990981639,1.6191679362410183,3.0,-0.7125764613475525,0.0,-66.29096275130364,0.0
 0.9498699489142745,2.113047916595398,3.90970262774527,-97.000112535261,1.634019400686139,2.9999999999999774,-0.6786106246848155,0.0,-63.7103431344163,0.0
 0.9547927416060396,2.112019275028436,3.901688079942832,-97.31374534683295,1.6487877787614342,2.9999999999999774,-0.6455682258723102,0.0,-61.156312910695625,0.0
 0.9596879439949714,2.1109452202027144,3.893652447698418,-97.61311787589166,1.6634733859282294,2.999999999999932,-0.6134024126133991,0.0,-58.62719871413566,0.0
 0.9645556361270453,2.109827620045181,3.8855967852341258,-97.898497029798,1.678076462324451,2.9999999999999774,-0.5820671247316707,0.0,-56.12121784996738,0.0
 0.9693958750356103,2.108668342482784,3.8775221467720558,-98.17013713203146,1.6925971790501462,3.000000000000023,-0.5515171340552754,0.0,-53.63648839784509,0.0
 0.9742086966753614,2.1074692554424703,3.8694295865343062,-98.42827998407286,1.7070356439693994,3.000000000000023,-0.5217080679934627,0.0,-51.1710377927724,0.0
 0.9789941177087169,2.1062322268511884,3.8613201587429766,-98.67315494462501,1.721391907069466,3.0,-0.49259642006755455,0.0,-48.722810015549,0.0
 0.9837521371570351,2.104959124635885,3.853194917620164,-98.90497902225572,1.7356659654144206,2.9999999999999765,-0.4641395478636954,0.0,-46.289671468327064,0.0
 0.988482737928015,2.1036518167235094,3.8450549173879685,-99.12395697779218,1.7498577677273601,2.9999999999999765,-0.43629566112030915,0.0,-43.869415701904586,0.0
 0.993185888229681,2.102312171041007,3.8369012122684887,-99.33028143348452,1.763967218632358,2.9999999999999765,-0.4090238006088586,0.0,-41.459767014532844,0.0
 0.997861542880455,2.1009420555153273,3.828734856483823,-99.52413298594601,1.7779941825846801,3.0,-0.3822838095726813,0.0,-39.05838310433221,0.0
 1.0025096445240376,2.0995433380734174,3.8205569042560708,-99.70568032064894,1.7919384875154276,2.999999999999976,-0.3560362982660191,0.0,-36.66285674079801,0.0
 1.0071301247571032,2.098117886642225,3.8123684098073305,-99.87508032550751,1.8057999282146244,3.0,-0.3302426028044788,0.0,-34.27071663015262,0.0
 1.0117229051771552,2.0966675691486976,3.804170427359701,-100.03247820182763,1.8195782694747809,3.0000000000000484,-0.3048647393946028,0.0,-31.8794274566555,0.0
 1.016287898357304,2.0951942535197836,3.7959640111352813,-100.1780075707543,1.833273249015227,2.999999999999951,-0.27986535430046305,0.0,-29.486389221337344,0.0
 1.0208250087541901,2.09369980768243,3.7877502153561697,-100.31179057385708,1.8468845802058855,3.000000000000049,-0.2552076698704894,0.0,-27.088935847486223,0.0
 1.0253341335547899,2.0921860995635844,3.7795300942444654,-100.43393796630883,1.860411954607685,3.0000000000000493,-0.23085542744587728,0.0,-24.684333188353147,0.0
 1.0298151634673978,2.090654997090195,3.7713047020222676,-100.54454920169863,1.8738550443455086,3.0,-0.2067728280011304,0.0,-22.26977638713839,0.0
 1.0342679834616808,2.0891083681892098,3.7630750929116736,-100.64371250726347,1.887213504328358,3.0000000000000497,-0.18292447005943765,0.0,-19.842386681934826,0.0
 1.038692473462328,2.087548080787575,3.754842321134784,-100.73150494872667,1.9004869743302992,2.99999999999995,-0.15927528514067837,0.0,-17.39920763076223,0.0
 1.0430885090005002,2.08597600281224,3.746607440913697,-100.80799248380755,1.9136750809448162,3.0000000000000506,-0.13579047183482695,0.0,-14.9372008546346,0.0
 1.0474559618269723,2.084394002190151,3.7383715064705108,-100.8732300038997,1.9267774394242327,3.0000000000000506,-0.1124354284774132,0.0,-12.453241195251751,0.0
 1.05179470049059,2.0828039468482573,3.7301355720273244,-100.92726136296089,1.9397936554150863,3.000000000000051,-0.08917568336034769,0.0,-9.909455254003772,0.0
 1.0561196638072525,2.081207704713505,3.721900691806237,-100.97011939342256,1.9391575227118372,-0.14708395347501804,-0.06597682319440773,0.0,-7.306327022410597,0.0
 1.0604592608058225,2.0796071437128427,3.713667920029347,-101.0018259082396,1.926138731716127,-3.000000000000051,-0.042804422325580196,0.0,-4.708551981442497,0.0
 1.0648270114146952,2.0780041317732185,3.705438310918754,-101.02239168902344,1.9130354798895088,-3.0000000000000506,-0.01962396734463167,0.0,-2.1440621076141166,0.0
 1.069222765862408,2.0764005368215788,3.6972129186965557,-101.03181645956916,1.89984821654637,-3.0000000000000506,0.003599212022230175,0.0,0.3905443513463314,0.0
